node_index,node_id,node_type,node_name,node_source
117024,50292,molecular_function,steroid 9-alpha-monooxygenase activity,GO
65067,2652,anatomy,posterior median eminence,UBERON
90704,30822,Phenotype,Hooded upper eyelid,HPO
106226,1902526,biological_process,negative regulation of protein monoubiquitination,GO
39578,19935,disease,isochromosome Y,MONDO
59742,159963,Protein,SLC5A12,NCBI
94481,30738,Phenotype,Altman type II sacrococcygeal teratoma,HPO
89357,12486,Phenotype,Myelitis,HPO
80365,101927193,Protein,CHL1-AS1,NCBI
123106,8507,molecular_function,sodium:iodide symporter activity,GO
37940,6352,disease,paranasal sinus adenoid cystic carcinoma,MONDO
104727,75293,biological_process,response to host pH environment,GO
126897,35996,cellular_component,rhabdomere microvillus,GO
94705,18436,disease,megakaryoblastic acute myeloid leukemia with t(1;22)(p13;q13),MONDO
41591,1901805,biological_process,beta-glucoside catabolic process,GO
76162,3010614,anatomy,cartilago lateralis of aryngo-tracheal chamber,UBERON
121320,4042,molecular_function,acetyl-CoA:L-glutamate N-acetyltransferase activity,GO
88893,11693,Phenotype,Supraventricular tachycardia with a concealed accessory pathway on the septum,HPO
67644,5880,anatomy,prepollex,UBERON
57140,163882,Protein,CNST,NCBI
101118,1990571,biological_process,meiotic centromere clustering,GO
84612,418,Phenotype,Narrow nasal ridge,HPO
95191,310,disease,Alkhurma hemorrhagic fever,MONDO
69597,10046,anatomy,entire pharyngeal arch associated mesenchyme,UBERON
22962,10988,Phenotype,Abnormality of the extrinsic pathway,HPO
86364,5688,Phenotype,Dysplastic distal thumb phalanges with a central hole,HPO
108551,48309,biological_process,endoplasmic reticulum inheritance,GO
82530,653557,Protein,BMS1P8,NCBI
33559,3329_1556,disease,urethral obstruction,MONDO_grouped
106936,2000110,biological_process,negative regulation of macrophage apoptotic process,GO
84056,1438,disease,postinflammatory pulmonary fibrosis,MONDO
62597,R-HSA-2173793,pathway,Transcriptional activity of SMAD2/SMAD3:SMAD4 heterotrimer,REACTOME
98480,18245,disease,2p21 microdeletion syndrome without cystinuria,MONDO
16100,DB04722,drug,"2-[3-chloro-6-[2,2-difluoro-2-(1-oxidopyridin-1-ium-2-yl)ethyl]imino-1-hydroxypyridin-2-yl]-N-[(1R)-1-(3-chlorophenyl)ethyl]acetamide",DrugBank
122964,3914,molecular_function,DNA (6-4) photolyase activity,GO
15838,DB12319,drug,Benzbromarone,DrugBank
61613,100302130,Protein,MIR1302-4,NCBI
39609,2258,disease,pharyngitis,MONDO
3288,4796,Protein,TONSL,NCBI
48785,110057,biological_process,regulation of blood vessel endothelial cell differentiation,GO
69314,9589,anatomy,mesenchyme of interdigital region between manual digits 4 and 5,UBERON
106971,21559,biological_process,trigeminal nerve development,GO
12650,22854,Protein,NTNG1,NCBI
107868,120189,biological_process,positive regulation of bile acid secretion,GO
105057,1903418,biological_process,protein localization to plasma membrane of cell tip,GO
95974,2710,disease,infiltrating angiolipoma,MONDO
40952,2887,biological_process,negative regulation of myeloid leukocyte mediated immunity,GO
92528,33399,Phenotype,Persistent fever,HPO
124769,71065,cellular_component,alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex,GO
27029,500259,Phenotype,Abnormal oxygen level in cord blood,HPO
22231,223,Phenotype,Abnormality of taste sensation,HPO
83329,102465139,Protein,MIR6133,NCBI
2029,489,Protein,ATP2A3,NCBI
6748,353137,Protein,LCE1F,NCBI
110722,80005,biological_process,photosystem stoichiometry adjustment,GO
46608,2000003,biological_process,positive regulation of DNA damage checkpoint,GO
76881,6000158,anatomy,insect embryonic procephalic segment,UBERON
115408,50462,molecular_function,N-acetylneuraminate synthase activity,GO
13041,89848,Protein,FCHSD1,NCBI
54447,3676,molecular_function,nucleic acid binding,GO
80954,116730,Protein,RPL37P2,NCBI
81772,100616446,Protein,ERVH-1,NCBI
59822,406922,Protein,MIR133A1,NCBI
65141,2732,anatomy,longitudinal pontine fibers,UBERON
75304,2002292,anatomy,epaxial basal fulcrum,UBERON
23894,2980,Phenotype,Femoral bowing,HPO
39964,46483,biological_process,heterocycle metabolic process,GO
114564,1901785,biological_process,p-cresol catabolic process,GO
29643,10655,disease,X-linked intellectual disability with marfanoid habitus,MONDO
55503,33731,molecular_function,arogenate dehydrogenase [NAD(P)+] activity,GO
76996,6004552,anatomy,insect tergum,UBERON
1599,9532,Protein,BAG2,NCBI
16240,DB03707,drug,S-Ethyl-N-Phenyl-Isothiourea,DrugBank
62954,R-HSA-8963676,pathway,Intestinal absorption,REACTOME
57953,283659,Protein,PRTG,NCBI
117018,102255,molecular_function,neo-lambda-carrahexaose hydrolase activity,GO
75488,2007052,anatomy,hyohyoideus,UBERON
42645,32367,biological_process,intracellular cholesterol transport,GO
78436,5488,Protein,PPIAP16,NCBI
114396,1905344,biological_process,prostaglandin catabolic process,GO
127298,1904115,cellular_component,axon cytoplasm,GO
58509,28796,Protein,IGLV3-21,NCBI
128336,R-HSA-379726,pathway,Mitochondrial tRNA aminoacylation,REACTOME
109886,2001111,biological_process,positive regulation of lens epithelial cell proliferation,GO
99953,60690,disease,phenytoin toxicity,MONDO
57909,284434,Protein,NWD1,NCBI
19574,DB03456,drug,N2-[(benzyloxy)carbonyl]-n1-[(3S)-1-cyanopyrrolidin-3-yl]-l-leucinamide,DrugBank
109978,50902,biological_process,leukocyte adhesive activation,GO
109758,2000270,biological_process,negative regulation of fibroblast apoptotic process,GO
103743,32742,biological_process,positive regulation of interleukin-19 production,GO
38806,20836,disease,"autism, susceptiblity to",MONDO
95157,231,disease,Far eastern spotted fever,MONDO
42611,1901983,biological_process,regulation of protein acetylation,GO
29691,10036_14808_8964_45032_15170,disease,congenital secretory diarrhea,MONDO_grouped
57043,143662,Protein,MUC15,NCBI
27881,9719,disease,familial atrial myxoma,MONDO
114452,32639,biological_process,TRAIL production,GO
105927,1905415,biological_process,positive regulation of dense core granule exocytosis,GO
100852,90391,biological_process,granum assembly,GO
4545,79083,Protein,MLPH,NCBI
19902,DB01695,drug,N-Hydroxy-4-Phosphono-Butanamide,DrugBank
90562,30608,Phenotype,Increased OCT-measured macular thickness,HPO
57759,80119,Protein,PIF1,NCBI
30822,13877,disease,mitochondrial pyruvate carrier deficiency,MONDO
111448,19629,biological_process,"propionate catabolic process, 2-methylcitrate cycle",GO
119799,33881,molecular_function,bile-acid-CoA hydrolase activity,GO
116323,50166,molecular_function,pantoate 4-dehydrogenase activity,GO
108694,953,biological_process,branched-chain amino acid catabolic process to carboxylic acid via Ehrlich pathway,GO
36905,20663,disease,malignant spindle cell neoplasm,MONDO
86013,4870,Phenotype,Chronic hemolytic anemia,HPO
73159,34842,anatomy,stratum oriens of rostral CA3,UBERON
54045,42379,molecular_function,chemokine receptor binding,GO
51295,19312,biological_process,L-sorbose metabolic process,GO
14843,DB00585,drug,Nizatidine,DrugBank
119559,8986,molecular_function,"pyruvate, water dikinase activity",GO
112146,19549,biological_process,glutamate catabolic process to succinate via succinate semialdehyde,GO
112144,1990880,biological_process,cellular detoxification of copper ion,GO
121645,33900,molecular_function,ribonuclease F activity,GO
20807,DB09163,drug,Technetium Tc-99m exametazime,DrugBank
49527,60846,biological_process,blood vessel endothelial cell fate commitment,GO
21107,DB12396,drug,Fresolimumab,DrugBank
124302,46868,cellular_component,mesosome,GO
36087,3394,disease,dental pulp disease,MONDO
963,2306,Protein,FOXD2,NCBI
76589,4300017,anatomy,rostrodermethmoid,UBERON
65303,2903,anatomy,lunate sulcus,UBERON
121661,2058,molecular_function,uracil binding,GO
116047,80083,molecular_function,beta-gentiobiose beta-glucosidase activity,GO
21090,DB12142,drug,Duligotuzumab,DrugBank
64540,2102,anatomy,forelimb,UBERON
44152,1900864,biological_process,mitochondrial RNA modification,GO
36175,4390,disease,ocular hypotension,MONDO
41545,1901524,biological_process,regulation of mitophagy,GO
71707,14852,anatomy,chorda tendinea of right ventricle,UBERON
50601,2000128,biological_process,regulation of octopamine signaling pathway,GO
83535,352990,Protein,HCP5B,NCBI
103290,61195,biological_process,taste bud formation,GO
46077,50771,biological_process,negative regulation of axonogenesis,GO
89542,12775,Phenotype,Stellate iris,HPO
8764,1071,Protein,CETP,NCBI
102070,46221,biological_process,pyridine catabolic process,GO
108419,150037,biological_process,regulation of calcium-dependent activation of synaptic vesicle fusion,GO
104169,51085,biological_process,chaperone cofactor-dependent protein refolding,GO
88935,11775,Phenotype,Thyroid macrofollicular adenoma,HPO
70144,11014,anatomy,spinalis capitis muscle,UBERON
646,3281,Protein,HSBP1,NCBI
26817,100074,Phenotype,Small epiphyses of the 4th toe,HPO
41257,50773,biological_process,regulation of dendrite development,GO
76746,4300263,anatomy,supraneural 4 cartilage,UBERON
7715,291,Protein,SLC25A4,NCBI
10418,90070,Protein,LACRT,NCBI
104686,45978,biological_process,negative regulation of nucleoside metabolic process,GO
77126,8400008,anatomy,liver lobule midzonal region,UBERON
128112,R-HSA-5221030,pathway,"TET1,2,3 and TDG demethylate DNA",REACTOME
104663,1902008,biological_process,negative regulation of toxin transport,GO
6072,10652,Protein,YKT6,NCBI
45175,45860,biological_process,positive regulation of protein kinase activity,GO
38114,15322,disease,Pierre Robin syndrome associated with bone disease,MONDO
31651,32873,disease,retinitis pigmentosa 87 with choroidal involvement,MONDO
69861,10411,anatomy,retroperitoneal fat pad,UBERON
118087,70628,molecular_function,proteasome binding,GO
68683,7725,anatomy,interphalangeal joint of pedal digit 2,UBERON
38605,15181,disease,congenital intestinal disease due to an enzymatic defect,MONDO
43718,52777,biological_process,diacetylchitobiose catabolic process,GO
80846,644160,Protein,ACTG1P19,NCBI
42585,1900813,biological_process,monodictyphenone metabolic process,GO
46330,1903613,biological_process,regulation of protein tyrosine phosphatase activity,GO
127514,C106479,exposure,di-n-propylphthalate,CTD
60889,595099,Protein,SNORD18B,NCBI
8074,80143,Protein,SIKE1,NCBI
121501,103088,molecular_function,2-(6'-methylthio)hexylmalate synthase activity,GO
49906,42823,biological_process,pyridoxal phosphate biosynthetic process,GO
42996,43470,biological_process,regulation of carbohydrate catabolic process,GO
17877,DB07297,drug,"5,6-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-D]PYRIMIDIN-4-AMINE",DrugBank
26321,32054,Phenotype,Focal cortical dysplasia type III,HPO
19408,DB07881,drug,N-{[2-({[1-(4-CARBOXYBUTANOYL)AMINO]-2-PHENYLETHYL}-HYDROXYPHOSPHINYL)OXY]ACETYL}-2-PHENYLETHYLAMINE,DrugBank
62490,R-HSA-168268,pathway,Virus Assembly and Release,REACTOME
129277,R-HSA-9673221,pathway,Defective F9 activation,REACTOME
99394,23069,disease,enlarged vestibular aqueduct syndrome,MONDO
54438,52736,molecular_function,beta-glucanase activity,GO
16986,DB07624,drug,"1-{[(3R)-3-methyl-4-({4-[(1S)-2,2,2-trifluoro-1-hydroxy-1-methylethyl]phenyl}sulfonyl)piperazin-1-yl]methyl}cyclopropanecarboxamide",DrugBank
44572,52040,biological_process,modulation by symbiont of host programmed cell death,GO
4900,3929,Protein,LBP,NCBI
13845,56479,Protein,KCNQ5,NCBI
121260,30354,molecular_function,melanin-concentrating hormone activity,GO
49473,1903889,biological_process,negative regulation of plant epidermal cell differentiation,GO
121978,102433,molecular_function,phenylalanine 4-hydroxylase (N10-formyl-tetrahydrofolate dependent) activity,GO
103907,50759,biological_process,positive regulation of thymidylate synthase biosynthetic process,GO
69022,8855,anatomy,placenta metrial gland,UBERON
53888,33549,molecular_function,MAP kinase phosphatase activity,GO
68832,8294,anatomy,feather barb,UBERON
12051,55013,Protein,MCUB,NCBI
40913,1901055,biological_process,trimethylenediamine metabolic process,GO
3660,334,Protein,APLP2,NCBI
85628,3779,Phenotype,Antegonial notching of mandible,HPO
91175,31513,Phenotype,Luse bodies,HPO
49403,60363,biological_process,cranial suture morphogenesis,GO
43140,7162,biological_process,negative regulation of cell adhesion,GO
77459,114042,Protein,LINC00334,NCBI
9043,5147,Protein,PDE6D,NCBI
119969,4788,molecular_function,thiamine diphosphokinase activity,GO
99026,21664,disease,cervical aortic arch,MONDO
6399,79784,Protein,MYH14,NCBI
107454,32967,biological_process,positive regulation of collagen biosynthetic process,GO
19101,DB07985,drug,+/-METHYL 4-(AMINOIMINOMETHYL)-BETA-[3- INH (AMINOIMINO)PHENYL]BENZENE PENTANOATE,DrugBank
36321,1649,disease,fungal esophagitis,MONDO
54910,8603,molecular_function,cAMP-dependent protein kinase regulator activity,GO
60558,728888,Protein,NPIPB11,NCBI
76001,3010078,anatomy,M. iliacus externus,UBERON
126641,32591,cellular_component,dendritic spine membrane,GO
71838,15096,anatomy,distal carpal bone 5 endochondral element,UBERON
98419,17958,disease,magic syndrome,MONDO
58426,80267,Protein,EDEM3,NCBI
13235,9955,Protein,HS3ST3A1,NCBI
27546,7858_7047_13980_8292_19332_16518_17675,disease,punctate palmoplantar keratoderma,MONDO_grouped
14304,DB01124,drug,Tolbutamide,DrugBank
64720,2286,anatomy,third ventricle,UBERON
83603,101927075,Protein,FGF10-AS1,NCBI
53480,1904817,biological_process,serous membrane development,GO
26041,30606,Phenotype,Abnormal OCT-measured macular thickness,HPO
52092,46730,biological_process,induction by virus of host immune response,GO
35390,338567,Protein,KCNK18,NCBI
125833,125,cellular_component,PCAF complex,GO
45330,86070,biological_process,SA node cell to atrial cardiac muscle cell communication,GO
93563,100828,Phenotype,Increased T cell count,HPO
69820,10364,anatomy,dermal skeleton,UBERON
78694,100422261,Protein,NPM1P37,NCBI
201,1543,Protein,CYP1A1,NCBI
110924,90727,biological_process,positive regulation of brood size,GO
78026,724087,Protein,LINC01545,NCBI
41131,51366,biological_process,protein decanoylation,GO
5059,29127,Protein,RACGAP1,NCBI
48257,70339,biological_process,response to bacterial lipopeptide,GO
22697,10546,Phenotype,Muscle fibrillation,HPO
108640,75266,biological_process,negative regulation of oogonium development,GO
42098,1905834,biological_process,response to pyrimidine ribonucleotide,GO
124049,34584,molecular_function,piRNA binding,GO
97112,5659,disease,atrophic rhinitis,MONDO
80375,642592,Protein,EIF5AP4,NCBI
94006,500144,Phenotype,Hypoisoleucinemia,HPO
50245,46016,biological_process,positive regulation of transcription by glucose,GO
67597,5808,anatomy,bone tissue of long bone,UBERON
124624,35631,cellular_component,CD40 receptor complex,GO
120339,47139,molecular_function,glutathione-homocystine transhydrogenase activity,GO
103693,35264,biological_process,multicellular organism growth,GO
52029,2000917,biological_process,positive regulation of glucuronoxylan catabolic process,GO
32503,5459,disease,human African trypanosomiasis,MONDO
115042,90386,biological_process,phagosome maturation involved in apoptotic cell clearance,GO
50900,60607,biological_process,cell-cell adhesion involved in sealing an epithelial fold,GO
80072,100874346,Protein,NCKAP5-IT1,NCBI
24776,9299,Phenotype,Aplasia/Hypoplasia of the middle phalanx of the 4th finger,HPO
81081,100132476,Protein,KRTAP4-7,NCBI
29128,8039,disease,tropical spastic paraparesis,MONDO
13089,114785,Protein,MBD6,NCBI
1131,85365,Protein,ALG2,NCBI
128663,R-HSA-5619063,pathway,Defective SLC29A3 causes histiocytosis-lymphadenopathy plus syndrome (HLAS),REACTOME
9163,57622,Protein,LRFN1,NCBI
63880,1433,anatomy,distal carpal bone 4,UBERON
56518,647174,Protein,SERPINE3,NCBI
61364,28642,Protein,TRAV39,NCBI
3095,64853,Protein,AIDA,NCBI
39788,20807,disease,ovarian sertoli-stromal cell tumor,MONDO
106448,1904831,biological_process,positive regulation of aortic smooth muscle cell differentiation,GO
20507,DB13852,drug,Mefenorex,DrugBank
53735,42562,molecular_function,hormone binding,GO
37215,6427,disease,spindle cell melanoma,MONDO
44731,70754,biological_process,regulation of interleukin-35 production,GO
41372,70879,biological_process,fungal-type cell wall beta-glucan metabolic process,GO
45739,1900078,biological_process,positive regulation of cellular response to insulin stimulus,GO
37651,56806,disease,non-small cell squamous lung carcinoma,MONDO
106912,35530,biological_process,chemokine (C-C motif) ligand 6 production,GO
59410,406975,Protein,MIR198,NCBI
108568,140121,biological_process,Lewy body formation,GO
97354,6339,disease,ovarian microcystic stromal tumor,MONDO
62585,R-HSA-211859,pathway,Biological oxidations,REACTOME
35307,28395,Protein,IGHV4-34,NCBI
86168,5223,Phenotype,Duplicated colon,HPO
59158,391192,Protein,OR2L3,NCBI
43044,72718,biological_process,response to cisplatin,GO
33989,83597,Protein,RTP3,NCBI
56293,1904144,cellular_component,phosphatidylinositol phosphate phosphatase complex,GO
73150,34831,anatomy,stratum oriens of rostral CA1,UBERON
29386,12329,disease,short stature and Facioauriculothoracic malformations,MONDO
5286,871,Protein,SERPINH1,NCBI
51123,2000148,biological_process,regulation of planar cell polarity pathway involved in ventricular septum morphogenesis,GO
4060,572,Protein,BAD,NCBI
71252,13623,anatomy,pedal autopod pad,UBERON
78891,106480702,Protein,RNU2-72P,NCBI
34091,101669767,Protein,SCHLAP1,NCBI
19141,DB02967,drug,N-Ethylmaleimide,DrugBank
37844,5229,disease,bacterial infectious disease with sepsis,MONDO
114291,48908,biological_process,anterior lateral line ganglion neuron differentiation,GO
33439,15740,disease,trisomy 18p,MONDO
3182,79188,Protein,TMEM43,NCBI
128068,R-HSA-203754,pathway,NOSIP mediated eNOS trafficking,REACTOME
76351,4100014,anatomy,posterior dorsal fin,UBERON
42260,90101,biological_process,negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,GO
67362,5446,anatomy,foramen rotundum,UBERON
35884,18905_17601_6117_6268_6428,disease,diffuse large B-cell lymphoma,MONDO_grouped
27023,500099,Phenotype,Hair xenobiotic,HPO
110906,1901231,biological_process,positive regulation of non-canonical Wnt signaling pathway via JNK cascade,GO
7713,6528,Protein,SLC5A5,NCBI
62749,R-HSA-5250913,pathway,Positive epigenetic regulation of rRNA expression,REACTOME
40756,9698,biological_process,phenylpropanoid metabolic process,GO
85147,2404,Phenotype,Thickened superior cerebellar peduncle,HPO
125092,10316,cellular_component,pyrophosphate-dependent phosphofructokinase complex,GO
46516,61930,biological_process,regulation of erythrocyte enucleation,GO
111679,43923,biological_process,positive regulation by host of viral transcription,GO
37787,24313,disease,staphylococcal infection,MONDO
66142,3989,anatomy,medulla oblongata anterior median fissure,UBERON
66867,4864,anatomy,vasculature of retina,UBERON
123272,44667,molecular_function,(R)-carnitine:4-(trimethylammonio)butanoate antiporter activity,GO
92041,32768,Phenotype,Focal aware autonomic seizure with pupillary dilation/constriction,HPO
63277,325,anatomy,gastric gland,UBERON
88216,10399,Phenotype,Osteolytic defects of the proximal phalanx of the 2nd toe,HPO
73732,36065,anatomy,cerebellum vermis lobule VIIAt,UBERON
38217,18727,disease,immunodeficiency due to a complement regulatory deficiency,MONDO
105458,19990,biological_process,pteridine catabolic process,GO
117829,102848,molecular_function,1-18:2-2-18:2-digalactosyldiacylglycerol desaturase activity,GO
114612,97375,biological_process,spinal sensory neuron axon guidance,GO
102525,75185,biological_process,positive regulation of infection cushion formation,GO
110226,7453,biological_process,clypeo-labral disc morphogenesis,GO
51435,61125,biological_process,negative regulation of positive chemotaxis to cAMP by chlorinated alkylphenone,GO
25088,10202,Phenotype,Duplication of middle phalanx of toe,HPO
86936,7158,Phenotype,Progressive extrapyramidal muscular rigidity,HPO
99531,24326,disease,pleural adenomatoid tumor,MONDO
124340,120220,cellular_component,basal body patch,GO
11541,205860,Protein,TRIML2,NCBI
109459,1902404,biological_process,mitotic actomyosin contractile ring contraction,GO
115247,47453,molecular_function,ATP-dependent NAD(P)H-hydrate dehydratase activity,GO
71456,14477,anatomy,thoracic skeleton,UBERON
102957,10694,biological_process,positive regulation of alkaline phosphatase activity,GO
24240,2505,Phenotype,Progressive inability to walk,HPO
15304,DB00629,drug,Guanabenz,DrugBank
40439,7186,biological_process,G protein-coupled receptor signaling pathway,GO
120218,47802,molecular_function,cysteine-conjugate transaminase activity,GO
42358,7532,biological_process,"regulation of mating-type specific transcription, DNA-templated",GO
12951,79651,Protein,RHBDF2,NCBI
5112,81833,Protein,SPACA1,NCBI
90316,30208,Phenotype,Acetylcholine receptor antibody positivity,HPO
56548,6283,Protein,S100A12,NCBI
108362,35667,biological_process,TRIF-dependent toll-like receptor 4 signaling pathway,GO
54428,35004,molecular_function,phosphatidylinositol 3-kinase activity,GO
55441,47023,molecular_function,androsterone dehydrogenase activity,GO
108975,97399,biological_process,interleukin-32-mediated signaling pathway,GO
1181,5888,Protein,RAD51,NCBI
93992,500113,Phenotype,Positive urine opioid test,HPO
24501,11787,Phenotype,Central hypothyroidism,HPO
77609,203414,Protein,LINC01560,NCBI
48584,1901609,biological_process,negative regulation of vesicle transport along microtubule,GO
37163,603,disease,autoimmune disease of cardiovascular system,MONDO
6396,56829,Protein,ZC3HAV1,NCBI
42194,51048,biological_process,negative regulation of secretion,GO
57458,389874,Protein,ZCCHC13,NCBI
9590,1730,Protein,DIAPH2,NCBI
23175,100326,Phenotype,Immunologic hypersensitivity,HPO
73635,35875,anatomy,primary somatosensory area barrel field layer 6b,UBERON
65355,2960,anatomy,central oculomotor nucleus,UBERON
7875,7770,Protein,ZNF227,NCBI
5649,64093,Protein,SMOC1,NCBI
93929,500008,Phenotype,Cornea verticillata,HPO
80290,646527,Protein,RPS3AP44,NCBI
44091,42341,biological_process,cyanogenic glycoside metabolic process,GO
6091,1690,Protein,COCH,NCBI
30350,9077,disease,"deafness, congenital, and familial myoclonic epilepsy",MONDO
96244,3447,disease,clear cell hidradenoma,MONDO
46124,51421,biological_process,"regulation of endo-1,4-beta-xylanase activity",GO
75218,2002130,anatomy,caudal appendage,UBERON
62027,D006203,exposure,Hair Preparations,CTD
16578,DB06699,drug,Degarelix,DrugBank
9364,149951,Protein,COMMD7,NCBI
13620,1260,Protein,CNGA2,NCBI
81728,100874385,Protein,HNRNPKP5,NCBI
24711,10273,Phenotype,Irregular epiphyses of the proximal phalanges of the hand,HPO
69110,8972,anatomy,right colon,UBERON
7834,5641,Protein,LGMN,NCBI
51774,71975,biological_process,cell swimming,GO
93209,100179,Phenotype,Triangular epiphysis of the distal phalanx of the 4th toe,HPO
67242,5322,anatomy,mesonephric nephron,UBERON
123018,1901641,molecular_function,ITP binding,GO
77289,115795,Protein,FANCD2OS,NCBI
128419,R-HSA-8866376,pathway,Reelin signalling pathway,REACTOME
16885,DB05035,drug,Eprotirome,DrugBank
59753,646409,Protein,DGAT2L7P,NCBI
97821,11856,disease,spondylometaphyseal dysplasia-bowed forearms-facial dysmorphism syndrome,MONDO
28136,10728,disease,SCARF syndrome,MONDO
88089,10016,Phenotype,Bracket epiphysis of the 1st metacarpal,HPO
33879,100616452,Protein,MIR2682,NCBI
101627,1905299,biological_process,negative regulation of intestinal epithelial cell development,GO
77089,7500040,anatomy,tip of nail,UBERON
87557,8786,Phenotype,Iliac crest serration,HPO
85311,2965,Phenotype,Cutaneous anergy,HPO
124217,61922,molecular_function,histone propionyltransferase activity,GO
111506,35622,biological_process,intrahepatic bile duct development,GO
16726,DB02230,drug,Immucillin-G,DrugBank
83062,101928378,Protein,PTOV1-AS2,NCBI
85729,3980,Phenotype,Pseudarthrosis of the radius,HPO
94071,500265,Phenotype,"Increased proportion of CD8-positive, alpha-beta TEMRA T cells",HPO
107575,1904055,biological_process,negative regulation of cholangiocyte proliferation,GO
128931,R-HSA-72689,pathway,Formation of a pool of free 40S subunits,REACTOME
49932,32383,biological_process,regulation of intracellular cholesterol transport,GO
36514,19496,disease,neuroendocrine neoplasm,MONDO
105567,1990522,biological_process,tail spike morphogenesis,GO
108925,90251,biological_process,protein localization involved in establishment of planar polarity,GO
63067,R-HSA-9711097,pathway,Cellular response to starvation,REACTOME
8924,10809,Protein,STARD10,NCBI
66400,4296,anatomy,respiratory system lymphatic vessel smooth muscle,UBERON
6297,1984,Protein,EIF5A,NCBI
122320,98619,molecular_function,selenocysteine-tRNA ligase activity,GO
122063,4846,molecular_function,urate oxidase activity,GO
57421,386617,Protein,KCTD8,NCBI
18538,DB08140,drug,"5-[(4-AMINOCYCLOHEXYL)AMINO]-7-(PROPAN-2-YLAMINO)PYRAZOLO[1,5-A]PYRIMIDINE-3-CARBONITRILE",DrugBank
102804,34269,biological_process,discadenine catabolic process,GO
54776,16803,molecular_function,ether hydrolase activity,GO
96885,4621,disease,upper lip cancer,MONDO
109988,60459,biological_process,left lung development,GO
99776,43129,disease,merlob grunebaum reisner syndrome,MONDO
49736,7369,biological_process,gastrulation,GO
34903,79974,Protein,CPED1,NCBI
107855,1902283,biological_process,negative regulation of primary amine oxidase activity,GO
83017,100505812,Protein,CARD8-AS1,NCBI
55571,9522,cellular_component,photosystem I,GO
97702,10776,disease,"hypomagnesemia, hypertension, and hypercholesterolemia, mitochondrial",MONDO
23370,45010,Phenotype,Abnormality of peripheral nerves,HPO
48527,43111,biological_process,replication fork arrest,GO
52428,42758,biological_process,long-chain fatty acid catabolic process,GO
27124,500225,Phenotype,Abnormal CSF serine family amino acid concentration,HPO
62286,D013827,exposure,Thiabendazole,CTD
9925,147744,Protein,TMEM190,NCBI
125942,99400,cellular_component,caveola neck,GO
42257,60633,biological_process,negative regulation of transcription initiation from RNA polymerase II promoter,GO
2391,421,Protein,ARVCF,NCBI
101536,72734,biological_process,cellular response to staurosporine,GO
15510,DB01393,drug,Bezafibrate,DrugBank
36020,1166,disease,nephritis,MONDO
88168,10150,Phenotype,Bracket epiphysis of the 1st metatarsal,HPO
7137,276,Protein,AMY1A,NCBI
33344,16291,disease,"craniosynostosis, Herrmann-Opitz type",MONDO
811,4707,Protein,NDUFB1,NCBI
114492,18399,biological_process,peptidyl-phenylalanine bromination to L-4'-bromophenylalanine,GO
40367,1903010,biological_process,regulation of bone development,GO
5154,25759,Protein,SHC2,NCBI
3381,23774,Protein,BRD1,NCBI
91742,32356,Phenotype,Decreased pre-bronchodilator forced vital capacity,HPO
6851,2981,Protein,GUCA2B,NCBI
92672,33579,Phenotype,Decreased growth hormone responses to growth hormone-releasing hormone challenge,HPO
52859,1902810,biological_process,negative regulation of skeletal muscle fiber differentiation,GO
47427,51788,biological_process,response to misfolded protein,GO
111208,1904635,biological_process,positive regulation of glomerular visceral epithelial cell apoptotic process,GO
71860,15119,anatomy,scolex,UBERON
106856,48902,biological_process,anterior lateral line neuromast deposition,GO
34129,81031,Protein,SLC2A10,NCBI
775,23594,Protein,ORC6,NCBI
112536,31384,biological_process,regulation of initiation of mating projection growth,GO
28964,10533,disease,Arts syndrome,MONDO
22979,11458,Phenotype,Abdominal symptom,HPO
87776,9310,Phenotype,Broad proximal phalanx of the 4th finger,HPO
91830,32477,Phenotype,Elevated circulating vitamin B6 level,HPO
85268,2835,Phenotype,Aspiration,HPO
8932,5330,Protein,PLCB2,NCBI
43355,75202,biological_process,regulation of penetration hypha formation,GO
15947,DB08750,drug,"1-[4-(AMINOMETHYL)BENZOYL]-5'-FLUORO-1'H-SPIRO[PIPERIDINE-4,2'-QUINAZOLIN]-4'-AMINE",DrugBank
65784,3511,anatomy,iris blood vessel,UBERON
62215,C017180,exposure,decamethrin,CTD
75717,3000500,anatomy,processus posterior of maxilla,UBERON
34206,348793,Protein,WDR53,NCBI
107371,1990949,biological_process,metaphase/anaphase transition of meiosis I,GO
22752,9127,Phenotype,Abnormality of the musculature of the limbs,HPO
4645,6890,Protein,TAP1,NCBI
65039,2623,anatomy,cerebral peduncle,UBERON
47106,72039,biological_process,regulation of mesenchymal cell apoptotic process involved in nephron morphogenesis,GO
8851,8790,Protein,FPGT,NCBI
74791,2001657,anatomy,upper pharyngeal 5 tooth,UBERON
29538,9492,disease,succinyl-CoA:3-ketoacid CoA transferase deficiency,MONDO
101849,1901771,biological_process,daunorubicin biosynthetic process,GO
125923,62011,cellular_component,mitochondrial respiratory chain complex IV pre-assembly complex,GO
69975,10699,anatomy,manual digit metacarpus cartilage element,UBERON
113726,19074,biological_process,viral RNA genome packaging,GO
270,10009,Protein,ZBTB33,NCBI
